0.203947	0.043860	0.015351	0.206140	0.105263	0.098684	0.138158	0.188596
0.191176	0.077206	0.268382	0.088235	0.018382	0.121324	0.150735	0.084559
0.133333	0.094737	0.175439	0.221053	0.098246	0.073684	0.010526	0.192982
0.086614	0.194226	0.044619	0.328084	0.097113	0.044619	0.070866	0.133858
0.184332	0.023041	0.023041	0.029954	0.317972	0.085253	0.207373	0.129032
0.205882	0.004902	0.127451	0.333333	0.034314	0.034314	0.039216	0.220588
0.072243	0.182510	0.376426	0.026616	0.003802	0.087452	0.174905	0.076046
0.134615	0.087607	0.273504	0.098291	0.002137	0.166667	0.158120	0.079060
